,clientes,predicción
8561,197562,1
8562,197618,1
8563,197634,0
8564,197644,1
8565,197646,0
8566,197648,1
8567,197658,1
8568,197668,0
8569,197674,1
8570,197678,0
8571,197698,0
8572,197702,0
8573,197714,1
8574,197718,0
8575,197726,1
8576,197728,1
8577,197772,0
8578,197784,0
8579,197788,0
8580,197796,1
8581,197848,1
8582,197860,0
8583,197862,1
8584,197886,0
8585,197888,0
8586,197894,1
8587,197906,0
8588,197922,0
8589,197934,0
8590,197946,1
8591,197954,0
8592,197960,1
8593,197976,0
8594,197978,0
8595,197980,0
8596,197982,1
8597,197984,1
8598,197992,0
8599,197994,0
8600,197996,0
8601,198016,0
8602,198018,0
8603,198020,1
8604,198032,0
8605,198038,0
8606,1000024,1
8607,1000026,1
8608,1000036,0
8609,1000038,1
8610,1000074,1
8611,1000092,1
8612,1000116,0
8613,1000122,0
8614,1000126,0
8615,1000148,0
8616,1000162,0
8617,1000164,0
8618,1000174,0
8619,1000178,0
8620,1000186,0
8621,1000188,1
8622,1000190,0
8623,1000198,1
8624,1000202,1
8625,1000212,0
8626,1000226,1
8627,1000230,0
8628,1000256,1
8629,1000290,0
8630,1000350,0
8631,1000356,0
8632,1000360,1
8633,1000370,0
8634,1000372,0
8635,1000382,0
8636,1000384,1
8637,1000390,0
8638,1000394,1
8639,1000402,1
8640,1000404,0
8641,1000406,0
8642,1000414,0
8643,1000424,1
8644,1000430,1
8645,1000434,0
8646,1000446,1
8647,1000450,1
8648,1000472,1
8649,1000490,0
8650,1000504,0
8651,1000512,0
8652,1000520,1
8653,1000534,0
8654,1000574,1
8655,1000600,0
8656,1000612,1
8657,1000624,1
8658,1000626,1
8659,1000630,0
8660,1000638,1
8661,1000648,0
8662,1000650,1
8663,1000652,1
8664,1000654,0
8665,1000656,0
8666,1000682,0
8667,1000688,0
8668,1000694,0
8669,1000710,0
8670,1000742,1
8671,1000772,1
8672,1000810,1
8673,1000814,0
8674,1000816,1
8675,1000826,0
8676,1000828,0
8677,1000840,0
8678,1000930,1
8679,1000932,1
8680,1000942,0
8681,1000986,0
8682,1001010,1
8683,1001054,0
8684,1001056,0
8685,1001058,1
8686,1001086,0
8687,1001124,0
8688,1001150,0
8689,1001156,1
8690,1001158,1
8691,1001160,0
8692,1001166,1
8693,1001178,1
8694,1001182,1
8695,1001186,0
8696,1001210,1
8697,1001222,1
8698,1001234,0
8699,1001242,0
8700,1001246,1
8701,1001264,0
8702,1001270,0
8703,1001278,0
8704,1001290,1
8705,1001298,1
8706,1001306,0
8707,1001318,0
8708,1001330,0
8709,1001340,1
8710,1001358,1
8711,1001374,0
8712,1001386,0
8713,1001390,0
8714,1001394,0
8715,1001408,1
8716,1001442,1
8717,1001448,0
8718,1001452,1
8719,1001454,0
8720,1001460,0
8721,1001498,0
8722,1001502,1
8723,1001528,0
8724,1001536,0
8725,1001556,0
8726,1001558,1
8727,1001562,1
8728,1001600,0
8729,1001610,1
8730,1001614,0
8731,1001616,1
8732,1001632,1
8733,1001636,1
8734,1001646,0
8735,1001648,0
8736,1001654,0
8737,1001676,1
8738,1001680,1
8739,1001704,0
8740,1001710,1
8741,1001714,1
8742,1001716,0
8743,1001722,0
8744,1001724,1
8745,1001728,0
8746,1001734,1
8747,1001736,0
8748,1001738,1
8749,1001740,0
8750,1001754,0
8751,1001756,0
8752,1001764,0
8753,1001766,1
8754,1001782,0
8755,1001784,0
8756,1001786,0
8757,1001792,1
8758,1001796,1
8759,1001800,1
8760,1001802,1
8761,1001808,1
8762,1001812,0
8763,1001814,1
8764,1001816,0
8765,1001840,1
8766,1001852,0
8767,1001862,0
8768,1001864,0
8769,1001870,1
8770,1001882,0
8771,1001886,0
8772,1001890,0
8773,1001900,0
8774,1001906,0
8775,1001912,1
8776,1001914,1
8777,1001920,0
8778,1001922,0
8779,1001924,1
8780,1001932,0
8781,1001936,0
8782,1001944,1
8783,1001946,0
8784,1001958,1
8785,1001968,0
8786,1001970,0
8787,1001992,0
8788,1001998,0
8789,1002000,0
8790,1002006,1
8791,1002010,0
8792,1002016,1
8793,1002028,1
8794,1002030,0
8795,1002038,1
8796,1002064,0
8797,1002074,0
8798,1002076,0
8799,1002082,0
8800,1002094,1
8801,1002114,1
8802,1002116,0
8803,1002124,0
8804,1002140,0
8805,1002144,0
8806,1002148,1
8807,1002162,0
8808,1002168,1
8809,1002178,0
8810,1002202,0
8811,1002204,1
8812,1002222,0
8813,1002234,1
8814,1002236,0
8815,1002250,0
8816,1002284,0
8817,1002294,1
8818,1002296,1
8819,1002358,1
8820,1002370,0
8821,1002390,1
8822,1002398,1
8823,1002412,0
8824,1002426,1
8825,1003284,0
8826,1003296,0
8827,1003304,1
8828,1003306,0
8829,1003316,1
8830,1003336,1
8831,1003342,0
8832,1003350,1
8833,1003358,0
8834,1003360,1
8835,1003362,1
8836,1003370,0
8837,1003372,1
8838,1003374,0
8839,1003382,1
8840,1003386,1
8841,1003388,1
8842,1003390,1
8843,1003392,0
8844,1003394,1
8845,1003396,0
8846,1003398,0
8847,1003400,0
8848,1003410,1
8849,1003412,0
8850,1003414,0
8851,1003428,0
8852,1003438,1
8853,1003444,0
8854,1003452,0
8855,1003480,0
8856,1003494,0
8857,1003514,1
8858,1003518,1
8859,1003520,1
8860,1003534,1
8861,1003544,0
8862,1003546,1
8863,1003554,1
8864,1003594,0
8865,1003636,1
8866,1003642,0
8867,1003662,0
8868,1003664,1
8869,1003670,0
8870,1003678,1
8871,1003694,0
8872,1003708,1
8873,1003714,1
8874,1003734,1
8875,1003738,1
8876,1003752,0
8877,1003760,1
8878,1003764,1
8879,1003768,0
8880,1003786,1
8881,1003796,1
8882,1003802,0
8883,1003832,1
8884,1003836,1
8885,1003854,1
8886,1003858,1
8887,1003860,0
8888,1003904,0
8889,1003906,1
8890,1003908,1
8891,1003954,1
8892,1003964,1
8893,1003978,0
8894,1003986,0
8895,1004020,0
8896,1004030,0
8897,1004036,0
8898,1004048,0
8899,1004070,0
8900,1004074,1
8901,1004082,1
8902,1004096,1
8903,1004106,0
8904,1004116,0
8905,1004132,0
8906,1004134,1
8907,1004164,0
8908,1004186,0
8909,1004192,0
8910,1004278,1
8911,1004280,1
8912,1004316,1
8913,1004318,0
8914,1004366,1
8915,1004388,1
8916,1004390,1
8917,1004392,0
8918,1004400,1
8919,1004414,1
8920,1004416,1
8921,1004424,0
8922,1004430,1
8923,1004434,0
8924,1004438,0
8925,1004440,0
8926,1004442,0
8927,1004456,0
8928,1004474,0
8929,1004520,1
8930,1004536,0
8931,1004570,1
8932,1004572,1
8933,1004576,0
8934,1004586,1
8935,1004592,0
8936,1004606,1
8937,1004626,1
8938,1004630,1
8939,1004642,1
8940,1004646,1
8941,1004696,1
8942,1004698,0
8943,1004704,1
8944,1004824,1
8945,1004878,0
8946,1004902,1
8947,1004934,0
8948,1004942,1
8949,1005070,1
8950,1005072,1
8951,1005086,1
8952,1005114,1
8953,1005140,1
8954,1005148,1
8955,1005172,1
8956,1005176,1
8957,1005182,1
8958,1005192,0
8959,1005196,0
8960,1005272,1
8961,1005276,0
8962,1005280,0
8963,1005296,0
8964,1005298,0
8965,1005310,0
8966,1005328,0
8967,1005332,0
8968,1005340,1
8969,1005352,0
8970,1005354,1
8971,1005368,0
8972,1005400,0
8973,1005428,1
8974,1005432,0
8975,1005440,1
8976,1005444,1
8977,1005446,0
8978,1005448,1
8979,1005450,0
8980,1005458,1
8981,1005474,0
8982,1005508,0
8983,1005514,1
8984,1005524,1
8985,1005526,0
8986,1005544,1
8987,1005556,0
8988,1005600,1
8989,1005624,0
8990,1005694,1
8991,1005698,0
8992,1005784,0
8993,1005818,0
8994,1005826,1
8995,1005972,0
8996,1005992,1
8997,1005994,1
8998,1005996,0
8999,1006012,0
9000,1006060,1
9001,1006072,0
9002,1006080,1
9003,1006128,0
9004,1006174,1
9005,1006182,0
9006,1006240,1
9007,1006242,1
9008,1006272,1
9009,1006282,0
9010,1006284,0
9011,1006298,1
9012,1006310,1
9013,1006318,0
9014,1006330,1
9015,1006338,0
9016,1006378,0
9017,1006382,1
9018,1006384,1
9019,1006392,0
9020,1006410,0
9021,1006430,0
9022,1006432,1
9023,1006446,1
9024,1006486,0
9025,1006488,1
9026,1006490,1
9027,1006502,1
9028,1006540,0
9029,1006552,1
9030,1006570,0
9031,1006580,1
9032,1006614,0
9033,1006616,0
9034,1006618,1
9035,1006620,0
9036,1006674,0
9037,1006692,0
9038,1006700,0
9039,1006706,0
9040,1006722,1
9041,1006766,0
9042,1006774,0
9043,1006822,1
9044,1006844,1
9045,1006870,1
9046,1006942,1
9047,1006950,1
9048,1006958,0
9049,1006962,0
9050,1006964,1
9051,1006968,0
9052,1007018,0
9053,1007026,1
9054,1007040,0
9055,1007056,0
9056,1007070,0
9057,1007096,0
9058,1007110,1
9059,1007240,0
9060,1007246,1
9061,1007248,1
9062,1007254,1
9063,1007286,0
9064,1007344,0
9065,1007376,0
9066,1007420,0
9067,1007424,0
9068,1007430,0
9069,1007460,0
9070,1007462,1
9071,1007472,0
9072,1007502,1
9073,1007512,0
9074,1007558,1
9075,1007564,0
9076,1007624,1
9077,1007658,1
9078,1007676,1
9079,1007698,1
9080,1007718,1
9081,1007766,1
9082,1007796,0
9083,1007834,0
9084,1007842,1
9085,1007866,0
9086,1007872,0
9087,1007918,1
9088,1007936,1
9089,1007990,0
9090,1008014,0
9091,1008046,0
9092,1008058,1
9093,1008076,1
9094,1008088,0
9095,1009654,1
9096,1009668,1
9097,1009822,1
9098,1010690,0
9099,1010796,1
9100,1010800,1
9101,1010834,0
9102,1011040,0
9103,1011064,0
9104,1011266,0
9105,1011686,1
9106,1011784,1
9107,1011888,0
9108,1011950,1
9109,1011952,1
9110,1011972,0
9111,1012064,1
9112,1012080,0
9113,1012124,1
9114,1012140,0
9115,1012152,0
9116,1012290,0
9117,1012294,0
9118,1012350,1
9119,1012452,1
9120,1012472,0
9121,1012614,0
9122,1012666,1
9123,1012860,0
9124,1012864,1
9125,1012872,1
9126,1012914,1
9127,1012940,0
9128,1013026,1
9129,1013036,0
9130,1013278,1
9131,1013348,0
9132,1013464,1
9133,1013522,0
9134,1013660,1
9135,1013680,1
9136,1013762,0
9137,1013786,1
9138,1013840,0
9139,1013946,0
9140,1014128,1
9141,1014150,0
9142,1014186,1
9143,1014196,0
9144,1014234,0
9145,1014276,0
9146,1014306,0
9147,1014478,1
9148,1014612,1
9149,1014634,0
9150,1014696,1
9151,1014734,1
9152,1014756,1
9153,1014810,0
9154,1014824,1
9155,1014834,1
9156,1014876,1
9157,1015174,1
9158,1015176,1
9159,1015228,1
9160,1015230,0
9161,1015272,1
9162,1016232,0
9163,1016298,0
9164,1016574,0
9165,1016706,0
9166,1016928,1
9167,1016938,1
9168,1016942,1
9169,1016944,0
9170,1016964,1
9171,1016992,0
9172,1017104,0
9173,1017172,1
9174,1017174,0
9175,1017186,1
9176,1017290,0
9177,1017312,1
9178,1017316,1
9179,1017522,1
9180,1017670,1
9181,1017672,1
9182,1017764,0
9183,1017970,1
9184,1018046,0
9185,1018114,0
9186,1018364,0
9187,1018494,1
9188,1018628,0
9189,1018782,0
9190,1018790,0
9191,1018814,1
9192,1018820,0
9193,1018846,0
9194,1018852,1
9195,1018884,1
9196,1018980,0
9197,1018988,1
9198,1019098,0
9199,1019144,0
9200,1019174,1
9201,1019178,0
9202,1019192,0
9203,1019338,0
9204,1019342,1
9205,1019348,0
9206,1019352,1
9207,1019360,1
9208,1019362,0
9209,1019364,1
9210,1019380,0
9211,1019390,1
9212,1019462,1
9213,1019480,0
9214,1019488,1
9215,1019490,0
9216,1019510,0
9217,1019516,1
9218,1019520,0
9219,1019524,1
9220,1019528,1
9221,1019540,0
9222,1019548,0
9223,1019678,0
9224,1019684,1
9225,1019688,0
9226,1019704,0
9227,1019768,1
9228,1019782,0
9229,1019806,0
9230,1019828,1
9231,1019906,0
9232,1019930,0
9233,1019936,0
9234,1019970,0
9235,1019996,0
9236,1019998,1
9237,1020014,1
9238,1020018,1
9239,1020038,1
9240,1020074,1
9241,1020098,0
9242,1020134,0
9243,1020138,0
9244,1020160,0
9245,1020188,1
9246,1020204,0
9247,1020222,0
9248,1020244,0
9249,1020248,1
9250,1020284,0
9251,1020286,1
9252,1020304,0
9253,1020306,1
9254,1020344,0
9255,1020362,0
9256,1020394,0
9257,1020398,1
9258,1020402,0
9259,1020406,0
9260,1020412,0
9261,1020414,1
9262,1020416,0
9263,1020430,1
9264,1020450,0
9265,1020484,1
9266,1020498,1
9267,1020512,1
9268,1020516,1
9269,1020518,1
9270,1020528,1
9271,1020538,0
9272,1020540,0
9273,1020544,1
9274,1020560,0
9275,1020584,0
9276,1020622,1
9277,1020688,1
9278,1020916,0
9279,1020934,1
9280,1020940,0
9281,1020944,0
9282,1020948,0
9283,1020954,0
9284,1020958,0
9285,1020960,1
9286,1020970,0
9287,1020972,1
9288,1020974,1
9289,1020982,0
9290,1020988,1
9291,1020998,1
9292,1021000,1
9293,1021006,1
9294,1021012,1
9295,1021018,0
9296,1021020,0
9297,1021028,0
9298,1021044,1
9299,1021050,1
9300,1021116,1
9301,1021124,1
9302,1021138,1
9303,1021146,0
9304,1021164,1
9305,1021166,1
9306,1021178,1
9307,1021186,1
9308,1021194,0
9309,1021198,1
9310,1021200,0
9311,1021212,1
9312,1021216,1
9313,1021218,1
9314,1021220,0
9315,1021222,1
9316,1021224,0
9317,1021226,0
9318,1021240,0
9319,1021242,1
9320,1021244,0
9321,1021250,0
9322,1021280,0
9323,1021284,1
9324,1021288,0
9325,1021306,1
9326,1021324,0
9327,1021346,0
9328,1021348,1
9329,1021356,0
9330,1021358,1
9331,1021360,0
9332,1021362,1
9333,1021368,1
9334,1021374,0
9335,1021376,0
9336,1021380,1
9337,1021384,1
9338,1021402,0
9339,1021418,1
9340,1021432,0
9341,1021440,1
9342,1021448,1
9343,1021458,0
9344,1021470,1
9345,1021476,1
9346,1021480,1
9347,1021490,1
9348,1021496,0
9349,1021506,0
9350,1021518,1
9351,1021552,0
9352,1021610,1
9353,1021612,0
9354,1021614,1
9355,1021648,0
9356,1021654,0
9357,1021660,1
9358,1021666,0
9359,1021696,0
9360,1021704,0
9361,1021726,0
9362,1021732,0
9363,1021744,1
9364,1021746,0
9365,1021754,1
9366,1021756,1
9367,1021760,1
9368,1021766,1
9369,1021770,0
9370,1021828,0
9371,1021830,1
9372,1021832,0
9373,1021848,0
9374,1021900,1
9375,1021906,1
9376,1021910,0
9377,1021966,1
9378,1021968,1
9379,1021976,0
9380,1021978,0
9381,1022002,1
9382,1022022,0
9383,1022064,1
9384,1022070,0
9385,1022072,0
9386,1022078,1
9387,1022090,0
9388,1022092,0
9389,1022134,0
9390,1022152,1
9391,1022154,0
9392,1022164,1
9393,1022180,1
9394,1022200,0
9395,1022202,1
9396,1022216,1
9397,1022260,0
9398,1022282,1
9399,1022300,1
9400,1022304,1
9401,1022308,1
9402,1022314,1
9403,1022318,1
9404,1022354,1
9405,1022370,1
9406,1022378,0
9407,1022396,1
9408,1022426,1
9409,1022428,0
9410,1022468,0
9411,1022480,1
9412,1022486,1
9413,1022498,1
9414,1022526,0
9415,1022530,0
9416,1022534,0
9417,1022550,0
9418,1022554,1
9419,1022576,1
9420,1022578,1
9421,1022592,1
9422,1022606,0
9423,1022622,0
9424,1022624,0
9425,1022626,0
9426,1022642,1
9427,1022646,0
9428,1022648,0
9429,1022660,0
9430,1022680,0
9431,1022682,1
9432,1022722,1
9433,1022724,1
9434,1022746,0
9435,1022770,0
9436,1022792,1
9437,1022814,1
9438,1022834,0
9439,1022846,0
9440,1022894,0
9441,1022898,1
9442,1022912,1
9443,1023034,1
9444,1023088,0
9445,1023094,0
9446,1023110,0
9447,1023118,0
9448,1023122,1
9449,1023124,1
9450,1023126,0
9451,1023140,0
9452,1023142,1
9453,1023144,1
9454,1023168,0
9455,1023188,0
9456,1023200,0
9457,1023202,0
9458,1023206,0
9459,1023208,0
9460,1023220,1
9461,1023224,0
9462,1023286,0
9463,1023342,1
9464,1023368,1
9465,1023380,0
9466,1023382,1
9467,1023388,1
9468,1023404,1
9469,1023408,0
9470,1023432,0
9471,1023440,1
9472,1023442,1
9473,1023464,1
9474,1023480,1
9475,1023484,0
9476,1023500,0
9477,1023504,0
9478,1023510,0
9479,1023514,1
9480,1023518,0
9481,1023538,0
9482,1023550,1
9483,1023554,1
9484,1023558,0
9485,1023634,1
9486,1023646,0
9487,1023660,1
9488,1023664,0
9489,1023670,1
9490,1023680,1
9491,1023686,1
9492,1023692,0
9493,1023694,1
9494,1023698,1
9495,1023708,0
9496,1023710,0
9497,1023712,0
9498,1023716,0
9499,1023736,1
9500,1023742,0
9501,1023784,0
9502,1023790,1
9503,1023798,0
9504,1023814,0
9505,1023822,0
9506,1023826,1
9507,1023828,0
9508,1023860,0
9509,1023868,0
9510,1023876,1
9511,1023882,1
9512,1023910,0
9513,1023918,1
9514,1023936,0
9515,1023940,0
9516,1023944,0
9517,1023948,0
9518,1023952,1
9519,1023956,1
9520,1023966,1
9521,1024024,0
9522,1024058,0
9523,1024136,1
9524,1024334,0
9525,1024340,1
9526,1024352,0
9527,1024360,0
9528,1024362,1
9529,1024372,0
9530,1024376,0
9531,1024380,0
9532,1024382,0
9533,1024384,1
9534,1024412,1
9535,1024436,0
9536,1024442,1
9537,1024450,1
9538,1024456,1
9539,1024486,0
9540,1024488,1
9541,1024494,0
9542,1024500,1
9543,1024504,0
9544,1024508,0
9545,1024536,1
9546,1024538,0
9547,1024548,1
9548,1024558,0
9549,1024560,1
9550,1024574,1
9551,1024592,0
9552,1024598,0
9553,1024600,1
9554,1024620,1
9555,1024628,1
9556,1024630,0
9557,1024636,1
9558,1024638,0
9559,1024640,1
9560,1024648,1
9561,1024652,0
9562,1024654,0
9563,1024660,0
9564,1024670,1
9565,1024678,0
9566,1024688,0
9567,1024700,0
9568,1024710,0
9569,1024724,0
9570,1024734,0
9571,1024740,1
9572,1024786,1
9573,1024814,1
9574,1024820,0
9575,1024828,1
9576,1024832,0
9577,1024836,1
9578,1024838,0
9579,1024840,0
9580,1024848,1
9581,1024850,1
9582,1024858,0
9583,1024862,1
9584,1024874,0
9585,1024876,1
9586,1024884,0
9587,1024912,1
9588,1024928,0
9589,1024992,0
9590,1024998,0
9591,1025006,1
9592,1025016,0
9593,1025018,1
9594,1025022,0
9595,1025038,1
9596,1025060,1
9597,1025070,0
9598,1025084,1
9599,1025098,0
9600,1025108,0
9601,1025110,0
9602,1025118,0
9603,1025126,0
9604,1025134,0
9605,1025144,0
9606,1025146,0
9607,1025166,0
9608,1025180,0
9609,1025184,1
9610,1025206,0
9611,1025214,1
9612,1025222,0
9613,1025224,0
9614,1025232,1
9615,1025248,0
9616,1025250,0
9617,1025252,0
9618,1025256,0
9619,1025258,0
9620,1025270,1
9621,1025284,1
9622,1025292,1
9623,1025296,0
9624,1025300,0
9625,1025304,1
9626,1025306,1
9627,1025310,1
9628,1025316,0
9629,1025324,1
9630,1025328,0
9631,1025330,0
9632,1025332,0
9633,1025350,1
9634,1025366,0
9635,1025374,0
9636,1025378,1
9637,1025380,0
9638,1025392,0
9639,1025402,0
9640,1025414,1
9641,1025432,1
9642,1025438,0
9643,1025446,0
9644,1025450,1
9645,1025452,1
9646,1025458,0
9647,1025470,1
9648,1025478,1
9649,1025492,0
9650,1025510,1
9651,1025518,1
9652,1025522,1
9653,1025530,0
9654,1025534,0
9655,1025538,1
9656,1025566,1
9657,1025568,1
9658,1025582,0
9659,1025586,1
9660,1025608,0
9661,1025614,1
9662,1025622,1
9663,1025626,1
9664,1025636,1
9665,1025640,0
9666,1025648,1
9667,1025650,0
9668,1025652,0
9669,1025662,0
9670,1025666,1
9671,1025674,1
9672,1025690,0
9673,1025694,0
9674,1025708,1
9675,1025720,1
9676,1025734,0
9677,1025752,0
9678,1025772,1
9679,1025776,0
9680,1025782,1
9681,1025784,1
9682,1025806,1
9683,1025814,1
9684,1025820,1
9685,1025828,0
9686,1025842,0
9687,1025850,0
9688,1025852,1
9689,1025854,1
9690,1025862,0
9691,1025876,0
9692,1025908,1
9693,1025916,0
9694,1025924,0
9695,1025942,1
9696,1025948,0
9697,1025950,1
9698,1025958,0
9699,1025962,0
9700,1025996,0
9701,1025998,1
9702,1026006,0
9703,1026014,0
9704,1026024,1
9705,1026026,0
9706,1026028,1
9707,1026034,0
9708,1026036,1
9709,1026038,1
9710,1026044,1
9711,1026048,1
9712,1026052,1
9713,1026054,1
9714,1026058,0
9715,1026062,0
9716,1026070,1
9717,1026072,0
9718,1026074,1
9719,1026090,1
9720,1026098,0
9721,1026106,1
9722,1026114,0
9723,1026122,1
9724,1026132,0
9725,1026136,0
9726,1026160,0
9727,1026162,0
9728,1026190,0
9729,1026192,0
9730,1026198,1
9731,1026210,1
9732,1026214,0
9733,1026236,0
9734,1026248,0
9735,1026260,1
9736,1026266,0
9737,1026280,0
9738,1026302,1
9739,1026334,0
9740,1026352,1
9741,1026364,0
9742,1026366,0
9743,1026368,0
9744,1026372,0
9745,1026376,0
9746,1026382,0
9747,1026384,0
9748,1026394,1
9749,1026398,1
9750,1026400,0
9751,1026408,1
9752,1026412,0
9753,1026446,0
9754,1026462,0
9755,1026472,1
9756,1026474,0
9757,1026498,1
9758,1026508,1
9759,1026530,0
9760,1026534,0
9761,1026542,0
9762,1026544,1
9763,1026546,0
9764,1026552,0
9765,1026560,0
9766,1026574,1
9767,1026576,0
9768,1026590,1
9769,1026602,0
9770,1026604,0
9771,1026616,1
9772,1026622,0
9773,1026624,0
9774,1026636,0
9775,1026642,1
9776,1026644,0
9777,1026646,1
9778,1026648,0
9779,1026680,1
9780,1026690,1
9781,1026708,1
9782,1026710,1
9783,1026714,1
9784,1026716,0
9785,1026722,1
9786,1026728,1
9787,1026730,0
9788,1026736,0
9789,1026742,1
9790,1026776,1
9791,1026778,0
9792,1026794,0
9793,1026798,1
9794,1026824,0
9795,1026838,0
9796,1026850,0
9797,1026854,0
9798,1026858,0
9799,1026866,0
9800,1026878,0
9801,1026900,0
9802,1026938,0
9803,1026972,0
9804,1026996,1
9805,1027014,0
9806,1027030,0
9807,1027036,0
9808,1027042,1
9809,1027052,0
9810,1027094,0
9811,1027098,0
9812,1027116,0
9813,1027142,1
9814,1027144,1
9815,1027156,0
9816,1027160,0
9817,1027164,0
9818,1027176,1
9819,1027180,1
9820,1027198,0
9821,1027210,0
9822,1027214,0
9823,1027244,1
9824,1027246,0
9825,1027258,0
9826,1027262,1
9827,1027280,1
9828,1027308,0
9829,1027312,1
9830,1027324,0
9831,1027328,0
9832,1027352,0
9833,1027358,0
9834,1027410,0
9835,1027432,1
9836,1027444,0
9837,1027450,0
9838,1027460,0
9839,1027472,0
9840,1027480,0
9841,1027488,1
9842,1027492,1
9843,1027496,0
9844,1027504,0
9845,1027534,1
9846,1027540,1
9847,1027556,0
9848,1027564,0
9849,1027612,1
9850,1027624,1
9851,1027694,1
9852,1027710,0
9853,1027734,0
9854,1027744,0
9855,1027754,1
9856,1027756,1
9857,1027764,0
9858,1027776,0
9859,1027796,0
9860,1027824,1
9861,1027830,1
9862,1027858,1
9863,1027862,0
9864,1027888,0
9865,1027892,1
9866,1027900,1
9867,1027904,1
9868,1027914,0
9869,1027916,0
9870,1027954,0
9871,1027958,0
9872,1027978,1
9873,1027984,0
9874,1027994,0
9875,1027996,0
9876,1028022,1
9877,1028038,1
9878,1028060,0
9879,1028082,0
9880,1028088,0
9881,1028104,1
9882,1028108,1
9883,1028126,0
9884,1028134,1
9885,1028136,0
9886,1028154,0
9887,1028174,1
9888,1028178,1
9889,1028204,0
9890,1028212,1
9891,1028216,1
9892,1028228,0
9893,1028244,0
9894,1028252,1
9895,1028266,1
9896,1028290,0
9897,1028300,1
9898,1028310,0
9899,1028322,0
9900,1028334,1
9901,1028348,1
9902,1028356,1
9903,1028384,1
9904,1028392,0
9905,1028410,1
9906,1028486,0
9907,1028504,1
9908,1028510,1
9909,1028512,1
9910,1028560,1
9911,1028568,1
9912,1028582,1
9913,1028594,0
9914,1028604,0
9915,1028606,1
9916,1028610,1
9917,1028630,0
9918,1028640,1
9919,1028646,1
9920,1028648,0
9921,1028676,0
9922,1028680,1
9923,1028684,1
9924,1028704,0
9925,1028712,0
9926,1028770,0
9927,1028778,1
9928,1028792,0
9929,1028838,0
9930,1028868,0
9931,1028882,1
9932,1028884,0
